%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 538.9382831146941, 541.7114189318381, 579.3909109854139, 555.3751434199512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524317888E9, 0.0, 2024-01-25 13:18:44.317
1.0, 690.9558665635996, 654.0598835507408, 554.7374904775061, 414.73994548618793, 0.0, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70621752434553E9, 0.0, 2024-01-25 13:18:44.345
1.0, 537.1693104356527, 554.8197682765312, 606.6061629629694, 316.81253509642556, 0.0, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70621752434553E9, 0.0, 2024-01-25 13:18:44.345
2.0, 323.48825651733205, 371.79093439504504, 469.1779292412102, 554.1166670848615, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524355877E9, 0.0, 2024-01-25 13:18:44.355
2.0, 240.92248519556597, 184.52292391378433, 613.5025384812616, 418.41439719265327, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524355877E9, 0.0, 2024-01-25 13:18:44.355
3.0, 453.9658861714415, 0.925625239033252, 430.7504571964964, 527.2903647026978, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524363863E9, 0.0, 2024-01-25 13:18:44.363
3.0, 651.9561898256652, 242.80739477323368, 306.0528429239057, 533.1694874330424, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524363863E9, 0.0, 2024-01-25 13:18:44.363
4.0, 689.1027461355552, 142.4247400625609, 173.2826545969583, 421.1819231598638, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524369985E9, 0.0, 2024-01-25 13:18:44.369
4.0, 476.54553215391934, -52.94015382276848, 364.00446268729866, 294.0889029656537, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524369985E9, 0.0, 2024-01-25 13:18:44.369
5.0, 391.84988780738786, -65.17523652780801, 498.47630549408495, 239.3386375643313, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524404932E9, 0.0, 2024-01-25 13:18:44.404
5.0, 533.2760745817795, 39.19602148560807, 585.3635312146507, 123.41295863781124, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524404932E9, 0.0, 2024-01-25 13:18:44.404
6.0, 710.1565129361115, 176.90474770404398, 531.6884870505892, 354.2564134527929, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524411886E9, 0.0, 2024-01-25 13:18:44.411
6.0, 551.5754050649703, 92.21658315742388, 633.6493795425631, 244.57075760234147, -0.06400000303983688, -0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706217524411886E9, 0.0, 2024-01-25 13:18:44.411
